overlapRound	Item1	Item2	sn	cond	sess	trial	trial_type	title	typeOfScen	keybResp	keyDef	keybRT	rtBeep	rtDeadline	averageP	sdp	overlap	direct.xVy	correct	targetPresent	dirOverlap	correct01	overlapRoundSN	res.RT	fit.RT
0.55	a convict	a terrorist	82	elaborate	1	42	1	burntHouse	simpleChoice	d	Left Item	7.59890045687141	N/A	-1	0.725265625	0.0349490036859406	0.54946875	1	1	TRUE	0.45053125	1	0.55	-0.0279925906692764	7.62689304754069
0.55	a congressman	an elderly person	82	elaborate	1	48	1	counseling	simpleChoice	k	Right Item	7.59186171488993	N/A	-1	0.29051376146789	0.040791360904219	0.58102752293578	-1	1	FALSE	-0.41897247706422	1	0.55	0.00141353734349985	7.59044817754643
0.55	a father	an olympian	82	elaborate	1	22	1	physicalTherapy	simpleChoice	d	Left Item	7.12125245324454	N/A	-1	0.738280334728033	0.0273292749854864	0.523439330543933	1	1	TRUE	0.476560669456067	1	0.55	-0.627123494276985	7.74837594752153
0.65	an elderly person	a celebrity	82	elaborate	1	36	1	burntHouse	simpleChoice	d	Left Item	7.26892012819372	N/A	-1	0.329754545454545	0.0428332058863414	0.659509090909091	1	1	TRUE	0.340490909090909	1	0.65	-0.394417789341216	7.66333791753494
0.65	a celebrity	an elderly person	82	elaborate	1	20	1	bucketList	simpleChoice	k	Right Item	7.72973533138505	N/A	-1	0.329754545454545	0.0428332058863414	0.659509090909091	-1	1	FALSE	-0.340490909090909	1	0.65	-0.0307889061345598	7.76052423751961
0.65	a thief	a rapist	82	elaborate	1	4	1	legalFees	simpleChoice	d	Left Item	8.27103686579295	N/A	-1	0.319571428571429	0.0377483932391428	0.639142857142857	1	1	TRUE	0.360857142857143	1	0.65	0.413326308288671	7.85771055750428
0.65	a terrorist	a thief	82	elaborate	1	18	1	medicalTreatment	simpleChoice	k	Right Item	7.97590836016554	N/A	-1	0.348201680672269	0.0404738559235265	0.696403361344538	-1	1	FALSE	-0.303596638655462	1	0.65	0.203235832647843	7.77267252751769
0.65	a terrorist	a gang member	82	elaborate	1	51	1	bucketList	simpleChoice	k	Right Item	7.42416528104203	N/A	-1	0.689924369747899	0.0390298556059179	0.620151260504202	-1	1	FALSE	-0.379848739495798	1	0.65	-0.14806046150728	7.57222574254931
0.65	a nun	an elderly person	82	elaborate	1	54	1	counseling	simpleChoice	k	Right Item	8.24905227417129	N/A	-1	0.347395833333333	0.0422852758649112	0.694791666666667	-1	1	FALSE	-0.305208333333333	1	0.65	0.695048966619111	7.55400330755218
0.65	a police officer	a congressman	82	elaborate	1	25	1	counseling	simpleChoice	d	Left Item	7.38336814699238	N/A	-1	0.338445833333333	0.0421871625470012	0.676891666666667	1	1	TRUE	0.323108333333333	1	0.65	-0.346785365532017	7.7301535125244
0.65	a thief	a rapist	82	elaborate	1	40	1	surgery	simpleChoice	d	Left Item	7.40000951716269	N/A	-1	0.319571428571429	0.0377483932391428	0.639142857142857	1	1	TRUE	0.360857142857143	1	0.65	-0.239031820376078	7.63904133753877
0.65	an adult	a congressman	82	elaborate	1	72	1	serviceDog	simpleChoice	d	Left Item	7.34018683532012	N/A	-1	0.343740909090909	0.0436688250868544	0.687481818181818	1	1	TRUE	0.312518181818182	1	0.65	-0.10448186224931	7.44466869756943
0.75	a nun	a teacher	82	elaborate	1	91	1	serviceDog	simpleChoice	k	Right Item	7.83161727635261	N/A	-1	0.389686234817814	0.0300168954029765	0.779372469635628	-1	1	FALSE	-0.220627530364372	1	0.75	0.502357333764984	7.32925994258763
0.75	a teacher	a celebrity	82	elaborate	1	45	1	serviceDog	simpleChoice	d	Left Item	6.97541392745595	N/A	-1	0.363962025316456	0.0293324053903926	0.727924050632911	1	1	TRUE	0.272075949367089	1	0.75	-0.633256685087608	7.60867061254356
0.75	a rapist	an assassin	82	elaborate	1	69	1	surgery	simpleChoice	k	Right Item	7.08506429395255	N/A	-1	0.376519083969466	0.0367644391462214	0.753038167938931	-1	1	FALSE	-0.246961832061069	1	0.75	-0.377826838614004	7.46289113256655
0.75	a celebrity	an adult	82	elaborate	1	34	1	burntHouse	simpleChoice	k	Right Item	7.07157336421153	N/A	-1	0.386504464285714	0.0448626415839987	0.773008928571429	-1	1	FALSE	-0.226991071428571	1	0.75	-0.60391284332149	7.67548620753302
0.75	a celebrity	an addict	82	elaborate	1	46	1	physicalTherapy	simpleChoice	k	Right Item	8.09101504171053	N/A	-1	0.640104545454545	0.0449686632268288	0.719790909090909	1	0	TRUE	0.280209090909091	0	0.75	0.488418574166013	7.60259646754452
0.75	an assassin	a pedophile	82	elaborate	1	68	1	surgery	simpleChoice	d	Left Item	7.28824440102012	N/A	-1	0.35645703125	0.0368183139075628	0.7129140625	1	1	TRUE	0.2870859375	1	0.75	-0.180720876545469	7.46896527756559
0.75	a congressman	an astronaut	82	elaborate	1	77	1	physicalTherapy	simpleChoice	k	Right Item	7.77275271646874	N/A	-1	0.368265217391304	0.0429104232502564	0.736530434782609	-1	1	FALSE	-0.263469565217391	1	0.75	0.358454743894527	7.41429797257422
0.75	a teacher	a nun	82	elaborate	1	27	1	serviceDog	simpleChoice	d	Left Item	7.45356187164337	N/A	-1	0.389686234817814	0.0300168954029765	0.779372469635628	1	1	TRUE	0.220627530364372	1	0.75	-0.264443350882943	7.71800522252632
0.85	a nun	an astronaut	82	elaborate	1	89	1	hearingAids	simpleChoice	d	Left Item	8.01466637046494	N/A	-1	0.443023622047244	0.043270207993225	0.886047244094488	-1	0	FALSE	-0.113952755905512	0	0.85	0.673258137879232	7.34140823258571
0.85	a celebrity	an astronaut	82	elaborate	1	39	1	surgery	simpleChoice	k	Right Item	7.24279792279376	N/A	-1	0.412175213675214	0.0449714276746044	0.824350427350427	-1	1	FALSE	-0.175649572649573	1	0.85	-0.402317559744057	7.64511548253781
0.85	a teacher	an elderly person	82	elaborate	1	85	1	surgery	simpleChoice	d	Left Item	8.1786387885907	N/A	-1	0.44996265560166	0.0314129621615628	0.89992531120332	-1	0	FALSE	-0.10007468879668	0	0.85	0.812933976008821	7.36570481258188
0.85	a celebrity	an astronaut	82	elaborate	1	82	1	counseling	simpleChoice	k	Right Item	7.10824413973154	N/A	-1	0.412175213675214	0.0449714276746044	0.824350427350427	-1	1	FALSE	-0.175649572649573	1	0.85	-0.275683107847464	7.38392724757901
0.85	a judge	an adult	82	elaborate	1	81	1	counseling	simpleChoice	k	Right Item	7.31986492980897	N/A	-1	0.434831932773109	0.0422608595060235	0.869663865546218	-1	1	FALSE	-0.130336134453782	1	0.85	-0.0701364627690767	7.39000139257805
0.85	an astronaut	a teacher	82	elaborate	1	8	1	serviceDog	simpleChoice	k	Right Item	7.63385355968177	N/A	-1	0.562221774193548	0.0308279750300841	0.875556451612903	-1	1	FALSE	-0.124443548387097	1	0.85	-0.199560417826347	7.83341397750811
0.85	a convict	a gang member	82	elaborate	1	15	1	counseling	simpleChoice	k	Right Item	8.4448375292241	N/A	-1	0.55037890625	0.0426030854912737	0.8992421875	1	0	TRUE	0.1007578125	0	0.85	0.653942566709276	7.79089496251482
0.85	a mentor	an olympian	82	elaborate	1	17	1	legalFees	simpleChoice	d	Left Item	7.46794233228585	N/A	-1	0.584897435897436	0.0440909865399106	0.830205128205128	1	1	TRUE	0.169794871794872	1	0.85	-0.310804340230885	7.77874667251674
0.85	a police officer	a judge	82	elaborate	1	78	1	bucketList	simpleChoice	d	Left Item	8.25868149626424	N/A	-1	0.419852713178295	0.0439803913040538	0.839705426356589	1	1	TRUE	0.160294573643411	1	0.85	0.850457668689063	7.40822382757517
0.85	a gang member	a convict	82	elaborate	1	2	1	bucketList	simpleChoice	k	Right Item	8.53346016388011	N/A	-1	0.55037890625	0.0426030854912737	0.8992421875	-1	1	FALSE	-0.1007578125	1	0.85	0.663601316377742	7.86985884750237
0.85	a police officer	an olympian	82	elaborate	1	44	1	serviceDog	simpleChoice	d	Left Item	8.04334217044161	N/A	-1	0.583369918699187	0.0420673795181684	0.833260162601626	1	1	TRUE	0.166739837398374	1	0.85	0.428597412899006	7.6147447575426
0.85	a gang member	an assassin	82	elaborate	1	79	1	legalFees	simpleChoice	d	Left Item	8.51097389160232	N/A	-1	0.586701612903226	0.0428074476443963	0.826596774193548	1	1	TRUE	0.173403225806452	1	0.85	1.10882420902619	7.40214968257613
0.85	an adult	an olympian	82	elaborate	1	24	1	medicalTreatment	simpleChoice	k	Right Item	8.07464907506665	N/A	-1	0.570606194690266	0.0466541092224522	0.858787610619469	1	0	TRUE	0.141212389380531	0	0.85	0.33842141754321	7.73622765752344
0.85	an elderly person	a father	82	elaborate	1	76	1	surgery	simpleChoice	k	Right Item	7.12286665859908	N/A	-1	0.599123966942149	0.0309663846768362	0.801752066115702	-1	1	FALSE	-0.198247933884298	1	0.85	-0.297505458974174	7.42037211757326
0.85	a soldier	a father	82	elaborate	1	33	1	hearingAids	simpleChoice	d	Left Item	8.15622332319462	N/A	-1	0.564726530612245	0.0319186516740532	0.87054693877551	-1	0	FALSE	-0.12945306122449	0	0.85	0.47466297066256	7.68156035253206
0.85	a convict	a thief	82	elaborate	1	23	1	hearingAids	simpleChoice	d	Left Item	8.25712628599743	N/A	-1	0.584213178294574	0.0410579625640592	0.831573643410853	1	1	TRUE	0.168426356589147	1	0.85	0.514824483474945	7.74230180252248
0.85	a police officer	a soldier	82	elaborate	1	29	1	counseling	simpleChoice	k	Right Item	7.44658509915773	N/A	-1	0.402773076923077	0.0417230297392088	0.805546153846154	-1	1	FALSE	-0.194453846153846	1	0.85	-0.259271833370507	7.70585693252823
0.95	an astronaut	an olympian	82	elaborate	1	90	1	paralysis	simpleChoice	k	Right Item	7.34471905414967	N/A	-1	0.541953389830508	0.0451299306109729	0.916093220338983	1	0	TRUE	0.083906779661017	0	0.95	0.00938496656300412	7.33533408758667
0.95	a celebrity	a nun	82	elaborate	1	41	1	counseling	simpleChoice	k	Right Item	7.55118686729615	N/A	-1	0.456362068965517	0.046038984328186	0.912724137931034	-1	1	FALSE	-0.087275862068966	1	0.95	-0.0817803252435789	7.63296719253973
0.95	an adult	an astronaut	82	elaborate	1	38	1	counseling	simpleChoice	d	Left Item	7.89319886954461	N/A	-1	0.536056910569106	0.0441780735364672	0.927886178861789	1	1	TRUE	0.072113821138211	1	0.95	0.242009242007755	7.65118962753685
0.95	a police officer	a mentor	82	elaborate	1	5	1	bucketList	simpleChoice	k	Right Item	7.61628356158038	N/A	-1	0.498351145038168	0.0437469765113986	0.996702290076336	1	0	TRUE	0.00329770992366396	0	0.95	-0.235352850924856	7.85163641250524
0.95	a teacher	a police officer	82	elaborate	1	35	1	legalFees	simpleChoice	d	Left Item	7.32909373624659	N/A	-1	0.493867588932806	0.0310200363062096	0.987735177865613	1	1	TRUE	0.012264822134387	1	0.95	-0.340318326287388	7.66941206253398
0.05	a pedophile	a police officer	50	elaborate	1	57	1	surgery	simpleChoice	k	Right Item	7.0343879299155	N/A	-1	0.047	0.0180470867658726	0.094	-1	1	FALSE	-0.906	1	0.05	-0.238377326117202	7.27276525603271
0.05	a mother	a terrorist	50	elaborate	1	27	1	legalFees	simpleChoice	d	Left Item	7.26961674960817	N/A	-1	0.978148148148148	0.00886737512639762	0.0437037037037038	1	1	TRUE	0.956296296296296	1	0.05	-0.185226496067751	7.45484324567592
0.05	a pedophile	a father	50	elaborate	1	29	1	physicalTherapy	simpleChoice	k	Right Item	7.23561914106675	N/A	-1	0.967479838709677	0.010670087262182	0.0650403225806451	-1	1	FALSE	-0.934959677419355	1	0.05	-0.197396194982979	7.43301533604973
0.05	a judge	a pedophile	50	elaborate	1	76	1	surgery	simpleChoice	d	Left Item	7.43720636687129	N/A	-1	0.952471774193548	0.0183049591011055	0.0950564516129031	1	1	TRUE	0.904943548387097	1	0.05	0.198317453695547	7.23888891317575
0.05	a pedophile	an adult	50	elaborate	1	16	1	counseling	simpleChoice	k	Right Item	7.18159194461187	N/A	-1	0.0393943089430894	0.0172001772453226	0.0787886178861789	-1	1	FALSE	-0.921211382113821	1	0.05	-0.439042537944177	7.62063448255604
0.05	a terrorist	a father	50	elaborate	1	52	1	serviceDog	simpleChoice	k	Right Item	6.78332520060396	N/A	-1	0.967223360655738	0.0110526767334029	0.0655532786885247	-1	1	FALSE	-0.934446721311475	1	0.05	-0.504789239845985	7.28811444044995
0.05	a rapist	an elderly person	50	elaborate	1	71	1	surgery	simpleChoice	k	Right Item	6.86066367144829	N/A	-1	0.0482258064516129	0.0176655216583874	0.0964516129032258	-1	1	FALSE	-0.903548387096774	1	0.05	-0.384398270761318	7.24506194220961
0.05	a pedophile	a teacher	50	elaborate	1	38	1	paralysis	simpleChoice	k	Right Item	7.22548147278229	N/A	-1	0.037125	0.0115989117000102	0.07425	-1	1	FALSE	-0.92575	1	0.05	-0.131517022887055	7.35699849566935
