exp	sn	cond	sess	trial	trial_type	dispSize	minProbeTime	respOrder	fixedOrWord	probeBlankTime	screenAdvanceTime	title	typeOfScen	Item1	Item2	questionKey	keybResp	keyDef	keybRT	moral_acceptabilityResp	moral_acceptabilityRT	moral_inacceptabilityResp	moral_inacceptabilityRT	rtBeep	rtDeadline	hide_question
charityElaborateScenarios	41	elaborate	1	51	1	680	0	k	W	300	0	bucketList	simpleChoice	an Olympian	a police officer	XorY	k	Right Item	990	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	52	1	680	0	k	W	300	0	paralysis	simpleChoice	a father	a mentor	XorY	d	Left Item	2275	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	53	1	680	0	k	W	300	0	legalFees	simpleChoice	an addict	a mother	XorY	k	Right Item	1151	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	54	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a thief	an elderly person	XorY	k	Right Item	1200	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	55	1	680	0	k	W	300	0	legalFees	simpleChoice	a gang member	an elderly person	XorY	k	Right Item	895	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	56	1	680	0	k	W	300	0	burntHouse	simpleChoice	a mentor	a terrorist	XorY	d	Left Item	774	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	57	1	680	0	k	W	300	0	burntHouse	simpleChoice	a rapist	a soldier	XorY	k	Right Item	978	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	58	1	680	0	k	W	300	0	legalFees	simpleChoice	an assassin	a convict	XorY	k	Right Item	1052	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	59	1	680	0	k	W	300	0	surgery	simpleChoice	a mentor	a gang member	XorY	d	Left Item	1216	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	60	1	680	0	k	W	300	0	paralysis	simpleChoice	a soldier	a mother	XorY	d	Left Item	802	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	61	1	680	0	k	W	300	0	legalFees	simpleChoice	an astronaut	a police officer	XorY	k	Right Item	1043	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	62	1	680	0	k	W	300	0	paralysis	simpleChoice	a judge	a terrorist	XorY	d	Left Item	869	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	63	1	680	0	k	W	300	0	legalFees	simpleChoice	a teacher	an elderly person	XorY	d	Left Item	1009	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	64	1	680	0	k	W	300	0	legalFees	simpleChoice	a terrorist	a soldier	XorY	k	Right Item	1001	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	65	1	680	0	k	W	300	0	surgery	simpleChoice	a terrorist	a mother	XorY	k	Right Item	875	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	66	1	680	0	k	W	300	0	counseling	simpleChoice	a nun	a police officer	XorY	k	Right Item	1059	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	67	1	680	0	k	W	300	0	burntHouse	simpleChoice	a police officer	a soldier	XorY	k	Right Item	1716	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	68	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	a rapist	a mentor	XorY	k	Right Item	833	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	69	1	680	0	k	W	300	0	legalFees	simpleChoice	a father	an Olympian	XorY	d	Left Item	764	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	70	1	680	0	k	W	300	0	serviceDog	simpleChoice	a congressman	a mentor	XorY	k	Right Item	1387	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	71	1	680	0	k	W	300	0	paralysis	simpleChoice	a teacher	a judge	XorY	d	Left Item	837	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	72	1	680	0	k	W	300	0	surgery	simpleChoice	a mentor	an Olympian	XorY	d	Left Item	850	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	73	1	680	0	k	W	300	0	serviceDog	simpleChoice	a rapist	a congressman	XorY	k	Right Item	1095	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	74	1	680	0	k	W	300	0	serviceDog	simpleChoice	a congressman	a judge	XorY	d	Left Item	946	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	75	1	680	0	k	W	300	0	bucketList	simpleChoice	an elderly person	a rapist	XorY	d	Left Item	1111	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	76	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a police officer	an addict	XorY	d	Left Item	814	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	77	1	680	0	k	W	300	0	bucketList	simpleChoice	an elderly person	an adult	XorY	k	Right Item	1363	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	78	1	680	0	k	W	300	0	hearingAids	simpleChoice	a congressman	a police officer	XorY	k	Right Item	1121	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	79	1	680	0	k	W	300	0	counseling	simpleChoice	a mother	a congressman	XorY	d	Left Item	1147	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	80	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	an adult	a thief	XorY	d	Left Item	1069	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	81	1	680	0	k	W	300	0	paralysis	simpleChoice	an assassin	an elderly person	XorY	k	Right Item	919	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	82	1	680	0	k	W	300	0	counseling	simpleChoice	an addict	a nun	XorY	k	Right Item	1104	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	83	1	680	0	k	W	300	0	counseling	simpleChoice	a celebrity	a rapist	XorY	d	Left Item	923	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	84	1	680	0	k	W	300	0	bucketList	simpleChoice	a pedophile	a judge	XorY	k	Right Item	910	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	85	1	680	0	k	W	300	0	serviceDog	simpleChoice	a judge	an adult	XorY	d	Left Item	1258	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	86	1	680	0	k	W	300	0	burntHouse	simpleChoice	a gang member	a father	XorY	k	Right Item	868	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	87	1	680	0	k	W	300	0	hearingAids	simpleChoice	a mentor	a celebrity	XorY	d	Left Item	1327	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	88	1	680	0	k	W	300	0	surgery	simpleChoice	a father	a pedophile	XorY	d	Left Item	1039	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	89	1	680	0	k	W	300	0	legalFees	simpleChoice	a convict	an adult	XorY	d	Left Item	1747	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	90	1	680	0	k	W	300	0	hearingAids	simpleChoice	a nun	an elderly person	XorY	d	Left Item	921	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	91	1	680	0	k	W	300	0	paralysis	simpleChoice	a police officer	an astronaut	XorY	d	Left Item	1075	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	92	1	680	0	k	W	300	0	paralysis	simpleChoice	an addict	a rapist	XorY	d	Left Item	1821	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	93	1	680	0	k	W	300	0	bucketList	simpleChoice	an adult	a police officer	XorY	k	Right Item	891	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	94	1	680	0	k	W	300	0	burntHouse	simpleChoice	a pedophile	a celebrity	XorY	k	Right Item	825	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	95	1	680	0	k	W	300	0	counseling	simpleChoice	a gang member	an adult	XorY	k	Right Item	913	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	96	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	an elderly person	a father	XorY	k	Right Item	963	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	97	1	680	0	k	W	300	0	hearingAids	simpleChoice	a mother	a terrorist	XorY	d	Left Item	1107	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	41	elaborate	1	98	1	680	0	k	W	300	0	bucketList	simpleChoice	a teacher	a father	XorY	d	Left Item	884	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	0	0	680	0	k	W	300	0	counseling	simpleChoice	a gang member	a judge	XorY	k	Right Item	1891	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	1	0	680	0	k	W	300	0	legalFees	simpleChoice	an astronaut	a father	XorY	k	Right Item	3476	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	2	0	680	0	k	W	300	0	burntHouse	simpleChoice	a soldier	a gang member	XorY	d	Left Item	1411	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	3	0	680	0	k	W	300	0	medicalTreatment	simpleChoice	a convict	an astronaut	XorY	k	Right Item	1323	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	4	0	680	0	k	W	300	0	paralysis	simpleChoice	a teacher	an astronaut	XorY	k	Right Item	3394	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	5	0	680	0	k	W	300	0	surgery	simpleChoice	an astronaut	a congressman	XorY	k	Right Item	1496	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	6	0	680	0	k	W	300	0	bucketList	simpleChoice	a convict	an adult	XorY	k	Right Item	2335	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	7	0	680	0	k	W	300	0	physicalTherapy	simpleChoice	a mentor	an astronaut	XorY	d	Left Item	2931	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	0	1	680	0	k	W	300	0	hearingAids	simpleChoice	a father	a thief	XorY	d	Left Item	1169	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	1	1	680	0	k	W	300	0	paralysis	simpleChoice	a pedophile	a celebrity	XorY	k	Right Item	1487	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	2	1	680	0	k	W	300	0	paralysis	simpleChoice	a gang member	a celebrity	XorY	k	Right Item	918	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	3	1	680	0	k	W	300	0	counseling	simpleChoice	a pedophile	an addict	XorY	k	Right Item	2704	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	4	1	680	0	k	W	300	0	surgery	simpleChoice	a congressman	a father	XorY	k	Right Item	3255	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	5	1	680	0	k	W	300	0	paralysis	simpleChoice	an addict	a soldier	XorY	k	Right Item	1159	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	6	1	680	0	k	W	300	0	paralysis	simpleChoice	a convict	a soldier	XorY	k	Right Item	1457	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	7	1	680	0	k	W	300	0	burntHouse	simpleChoice	a gang member	a rapist	XorY	d	Left Item	2648	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	8	1	680	0	k	W	300	0	hearingAids	simpleChoice	a soldier	a thief	XorY	d	Left Item	1184	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	9	1	680	0	k	W	300	0	burntHouse	simpleChoice	a mother	a judge	XorY	d	Left Item	2294	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	10	1	680	0	k	W	300	0	legalFees	simpleChoice	a convict	a thief	XorY	d	Left Item	4661	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	11	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	a police officer	an elderly person	XorY	d	Left Item	10554	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	12	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a police officer	a judge	XorY	d	Left Item	2123	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	13	1	680	0	k	W	300	0	legalFees	simpleChoice	a gang member	a father	XorY	k	Right Item	2371	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	14	1	680	0	k	W	300	0	serviceDog	simpleChoice	a mentor	a judge	XorY	d	Left Item	2115	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	15	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a nun	a gang member	XorY	d	Left Item	1570	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	16	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a terrorist	a pedophile	XorY	k	Right Item	5430	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	17	-1	680	0	k	W	300	0	serviceDog	simpleChoice	an addict	a congressman	XorY	N/A	N/A	1885	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	18	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	an addict	a terrorist	XorY	k	Right Item	1354	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	19	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	an assassin	a soldier	XorY	k	Right Item	2772	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	20	1	680	0	k	W	300	0	paralysis	simpleChoice	a soldier	an astronaut	XorY	d	Left Item	2327	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	21	1	680	0	k	W	300	0	surgery	simpleChoice	a thief	a celebrity	XorY	k	Right Item	1359	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	22	1	680	0	k	W	300	0	counseling	simpleChoice	a mentor	a convict	XorY	d	Left Item	1046	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	23	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a mother	a father	XorY	d	Left Item	1909	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	24	1	680	0	k	W	300	0	bucketList	simpleChoice	an elderly person	an Olympian	XorY	d	Left Item	6488	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	25	1	680	0	k	W	300	0	paralysis	simpleChoice	an astronaut	a judge	XorY	d	Left Item	6939	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	26	1	680	0	k	W	300	0	hearingAids	simpleChoice	an adult	a rapist	XorY	d	Left Item	9715	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	27	1	680	0	k	W	300	0	serviceDog	simpleChoice	an elderly person	an Olympian	XorY	d	Left Item	1448	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	28	1	680	0	k	W	300	0	counseling	simpleChoice	an adult	a celebrity	XorY	d	Left Item	1779	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	29	1	680	0	k	W	300	0	legalFees	simpleChoice	a convict	a gang member	XorY	d	Left Item	28682	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	30	1	680	0	k	W	300	0	serviceDog	simpleChoice	a convict	an adult	XorY	k	Right Item	7673	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	31	1	680	0	k	W	300	0	burntHouse	simpleChoice	an elderly person	a gang member	XorY	d	Left Item	11819	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	32	1	680	0	k	W	300	0	burntHouse	simpleChoice	a rapist	a congressman	XorY	k	Right Item	1525	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	33	1	680	0	k	W	300	0	counseling	simpleChoice	a convict	a police officer	XorY	d	Left Item	21662	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	34	1	680	0	k	W	300	0	burntHouse	simpleChoice	a pedophile	a rapist	XorY	k	Right Item	2111	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	35	1	680	0	k	W	300	0	bucketList	simpleChoice	a mentor	a pedophile	XorY	d	Left Item	6220	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	36	-1	680	0	k	W	300	0	legalFees	simpleChoice	a gang member	an assassin	XorY	N/A	N/A	9749	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	37	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a pedophile	a soldier	XorY	k	Right Item	1952	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	38	-1	680	0	k	W	300	0	counseling	simpleChoice	a soldier	an elderly person	XorY	N/A	N/A	7966	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	39	-1	680	0	k	W	300	0	physicalTherapy	simpleChoice	an elderly person	an adult	XorY	N/A	N/A	4865	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	40	1	680	0	k	W	300	0	counseling	simpleChoice	a teacher	an adult	XorY	d	Left Item	1734	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	41	1	680	0	k	W	300	0	paralysis	simpleChoice	a father	a terrorist	XorY	d	Left Item	3559	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	42	1	680	0	k	W	300	0	paralysis	simpleChoice	a rapist	a gang member	XorY	k	Right Item	6560	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	43	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	an adult	a pedophile	XorY	d	Left Item	1515	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	44	1	680	0	k	W	300	0	counseling	simpleChoice	a mother	a rapist	XorY	d	Left Item	1982	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	45	1	680	0	k	W	300	0	surgery	simpleChoice	a celebrity	a nun	XorY	d	Left Item	2179	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	46	1	680	0	k	W	300	0	hearingAids	simpleChoice	an adult	a thief	XorY	d	Left Item	1423	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	47	1	680	0	k	W	300	0	surgery	simpleChoice	a teacher	a mentor	XorY	k	Right Item	10417	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	48	-2	680	0	k	W	300	0	medicalTreatment	simpleChoice	a mother	an adult	XorY	N/A	N/A	90000	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	48	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	a mentor	a gang member	XorY	d	Left Item	73527	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	49	1	680	0	k	W	300	0	burntHouse	simpleChoice	an addict	a mother	XorY	k	Right Item	1672	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	50	1	680	0	k	W	300	0	surgery	simpleChoice	a gang member	a father	XorY	k	Right Item	1018	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	51	-1	680	0	k	W	300	0	legalFees	simpleChoice	a father	a judge	XorY	N/A	N/A	5633	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	52	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a congressman	a father	XorY	k	Right Item	8560	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	53	1	680	0	k	W	300	0	burntHouse	simpleChoice	an addict	a convict	XorY	d	Left Item	1198	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	54	1	680	0	k	W	300	0	serviceDog	simpleChoice	an Olympian	a judge	XorY	d	Left Item	1571	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	55	1	680	0	k	W	300	0	serviceDog	simpleChoice	a mother	an assassin	XorY	d	Left Item	2092	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	56	1	680	0	k	W	300	0	hearingAids	simpleChoice	a mother	an astronaut	XorY	d	Left Item	9371	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	57	1	680	0	k	W	300	0	legalFees	simpleChoice	a judge	an adult	XorY	k	Right Item	17355	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	58	1	680	0	k	W	300	0	counseling	simpleChoice	an astronaut	an assassin	XorY	d	Left Item	18164	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	59	1	680	0	k	W	300	0	bucketList	simpleChoice	an addict	a celebrity	XorY	k	Right Item	8939	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	60	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	a father	a teacher	XorY	d	Left Item	5787	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	61	1	680	0	k	W	300	0	burntHouse	simpleChoice	an assassin	a pedophile	XorY	d	Left Item	11047	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	62	1	680	0	k	W	300	0	paralysis	simpleChoice	a thief	a teacher	XorY	d	Left Item	2673	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	63	1	680	0	k	W	300	0	legalFees	simpleChoice	a mother	a police officer	XorY	d	Left Item	2058	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	64	1	680	0	k	W	300	0	surgery	simpleChoice	an addict	a police officer	XorY	k	Right Item	4516	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	65	1	680	0	k	W	300	0	legalFees	simpleChoice	a mother	a celebrity	XorY	d	Left Item	893	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	66	1	680	0	k	W	300	0	burntHouse	simpleChoice	an addict	a congressman	XorY	d	Left Item	9597	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	67	1	680	0	k	W	300	0	hearingAids	simpleChoice	an addict	a mentor	XorY	k	Right Item	10650	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	68	1	680	0	k	W	300	0	medicalTreatment	simpleChoice	an astronaut	an Olympian	XorY	d	Left Item	2390	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	69	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a teacher	a police officer	XorY	d	Left Item	1830	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	42	elaborate	1	70	1	680	0	k	W	300	0	burntHouse	simpleChoice	a soldier	a rapist	XorY	d	Left Item	21223	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	43	elaborate	1	0	0	680	0	k	W	300	0	serviceDog	simpleChoice	a pedophile	an elderly person	XorY	k	Right Item	1881	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	43	elaborate	1	1	0	680	0	k	W	300	0	paralysis	simpleChoice	a mother	an elderly person	XorY	d	Left Item	1640	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	43	elaborate	1	2	0	680	0	k	W	300	0	legalFees	simpleChoice	a mother	a father	XorY	d	Left Item	1687	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	43	elaborate	1	3	0	680	0	k	W	300	0	burntHouse	simpleChoice	a thief	an elderly person	XorY	k	Right Item	1318	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	43	elaborate	1	4	0	680	0	k	W	300	0	physicalTherapy	simpleChoice	a celebrity	a father	XorY	k	Right Item	2048	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	43	elaborate	1	5	0	680	0	k	W	300	0	medicalTreatment	simpleChoice	a congressman	a nun	XorY	d	Left Item	3268	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	43	elaborate	1	6	0	680	0	k	W	300	0	hearingAids	simpleChoice	a pedophile	an addict	XorY	k	Right Item	1763	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	43	elaborate	1	7	0	680	0	k	W	300	0	surgery	simpleChoice	a mother	a mentor	XorY	d	Left Item	1937	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	43	elaborate	1	0	1	680	0	k	W	300	0	paralysis	simpleChoice	a teacher	a police officer	XorY	d	Left Item	3933	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	43	elaborate	1	1	1	680	0	k	W	300	0	legalFees	simpleChoice	a mentor	a nun	XorY	d	Left Item	2053	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	43	elaborate	1	2	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a soldier	a gang member	XorY	d	Left Item	1240	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	43	elaborate	1	3	1	680	0	k	W	300	0	physicalTherapy	simpleChoice	a soldier	a judge	XorY	d	Left Item	1356	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	43	elaborate	1	4	1	680	0	k	W	300	0	surgery	simpleChoice	a soldier	a police officer	XorY	d	Left Item	3276	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	43	elaborate	1	5	1	680	0	k	W	300	0	burntHouse	simpleChoice	a congressman	an elderly person	XorY	k	Right Item	1514	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	43	elaborate	1	6	1	680	0	k	W	300	0	serviceDog	simpleChoice	an Olympian	a pedophile	XorY	d	Left Item	1848	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	43	elaborate	1	7	1	680	0	k	W	300	0	legalFees	simpleChoice	a father	a rapist	XorY	d	Left Item	1797	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	43	elaborate	1	8	1	680	0	k	W	300	0	legalFees	simpleChoice	a mentor	a nun	XorY	k	Right Item	1504	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	43	elaborate	1	9	1	680	0	k	W	300	0	hearingAids	simpleChoice	a gang member	a soldier	XorY	k	Right Item	1889	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	43	elaborate	1	10	1	680	0	k	W	300	0	hearingAids	simpleChoice	an elderly person	an astronaut	XorY	d	Left Item	2961	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	43	elaborate	1	11	1	680	0	k	W	300	0	counseling	simpleChoice	a nun	an adult	XorY	k	Right Item	1783	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	43	elaborate	1	12	1	680	0	k	W	300	0	bucketList	simpleChoice	an adult	an astronaut	XorY	d	Left Item	3150	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	43	elaborate	1	13	1	680	0	k	W	300	0	counseling	simpleChoice	a celebrity	a police officer	XorY	k	Right Item	2493	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	43	elaborate	1	14	1	680	0	k	W	300	0	surgery	simpleChoice	a judge	a gang member	XorY	d	Left Item	1703	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	43	elaborate	1	15	1	680	0	k	W	300	0	legalFees	simpleChoice	a celebrity	a mentor	XorY	k	Right Item	854	0	0	0	0	N/A	-1	visible
charityElaborateScenarios	43	elaborate	1	16	1	680	0	k	W	300	0	paralysis	simpleChoice	a mentor	a father	XorY	k	Right Item	929	0	0	0	0	N/A	-1	visible
