exp	sn	cond	sess	trial	trial_type	dispSize	minProbeTime	respOrder	fixedOrWord	probeBlankTime	screenAdvanceTime	title	typeOfScen	Item	Is_are	you_holder	questionKey	keybResp	keyDef	keybRT	moral_acceptabilityResp	moral_acceptabilityRT	moral_inacceptabilityResp	moral_inacceptabilityRT	rtBeep	rtDeadline	hide_question
charityYou2	95	you	1	13	1	680	0	k	W	150	0	physicalTherapy	fifty	a terrorist	is	you	XorY	l	Keep	1142	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	14	1	680	0	k	W	150	0	physicalTherapy	fifty	a convict	is	you	XorY	l	Keep	4872	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	15	1	680	0	k	W	150	0	physicalTherapy	fifty	a congressman	is	you	XorY	l	Keep	982	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	16	1	680	0	k	W	150	0	bucketList	fifty	a thief	is	you	XorY	l	Keep	1062	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	17	1	680	0	k	W	150	0	serviceDog	fifty	a thief	is	you	XorY	l	Keep	705	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	18	1	680	0	k	W	150	0	bucketList	fifty	an Olympian	is	you	XorY	l	Keep	1405	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	19	1	680	0	k	W	150	0	serviceDog	fifty	an addict	is	you	XorY	l	Keep	1588	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	20	1	680	0	k	W	150	0	surgery	fifty	an addict	is	you	XorY	l	Keep	1560	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	21	1	680	0	k	W	150	0	bucketList	fifty	your sibling	is	you	XorY	s	Donate	1396	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	22	1	680	0	k	W	150	0	medicalTreatment	fifty	a teacher	is	you	XorY	s	Donate	961	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	23	1	680	0	k	W	150	0	legalFees	fifty	a mentor	is	you	XorY	s	Donate	1290	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	24	1	680	0	k	W	150	0	serviceDog	fifty	your friend	is	you	XorY	s	Donate	1118	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	25	1	680	0	k	W	150	0	legalFees	fifty	an Olympian	is	you	XorY	l	Keep	1019	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	26	1	680	0	k	W	150	0	legalFees	fifty	your sibling	is	you	XorY	s	Donate	1281	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	27	1	680	0	k	W	150	0	surgery	fifty	an addict	is	you	XorY	l	Keep	1691	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	28	1	680	0	k	W	150	0	serviceDog	fifty	a police officer	is	you	XorY	l	Keep	1078	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	29	1	680	0	k	W	150	0	medicalTreatment	fifty	a gang member	is	you	XorY	l	Keep	2671	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	30	1	680	0	k	W	150	0	paralysis	fifty	a father	is	you	XorY	s	Donate	751	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	31	1	680	0	k	W	150	0	medicalTreatment	fifty	a father	is	you	XorY	s	Donate	4742	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	32	1	680	0	k	W	150	0	physicalTherapy	fifty	a soldier	is	you	XorY	l	Keep	1906	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	33	1	680	0	k	W	150	0	physicalTherapy	fifty	a soldier	is	you	XorY	l	Keep	3017	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	34	1	680	0	k	W	150	0	physicalTherapy	fifty	your mother	is	you	XorY	s	Donate	1755	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	35	1	680	0	k	W	150	0	paralysis	fifty	your mother	is	you	XorY	s	Donate	2505	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	36	1	680	0	k	W	150	0	bucketList	fifty	an Olympian	is	you	XorY	l	Keep	2106	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	37	1	680	0	k	W	150	0	physicalTherapy	fifty	a rapist	is	you	XorY	l	Keep	2035	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	38	1	680	0	k	W	150	0	surgery	fifty	a thief	is	you	XorY	l	Keep	806	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	39	1	680	0	k	W	150	0	bucketList	fifty	a pedophile	is	you	XorY	l	Keep	986	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	40	1	680	0	k	W	150	0	burntHouse	fifty	a judge	is	you	XorY	l	Keep	1307	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	41	1	680	0	k	W	150	0	surgery	fifty	a convict	is	you	XorY	l	Keep	1004	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	42	1	680	0	k	W	150	0	hearingAids	fifty	a celebrity	is	you	XorY	l	Keep	2635	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	43	1	680	0	k	W	150	0	serviceDog	fifty	an addict	is	you	XorY	l	Keep	728	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	44	1	680	0	k	W	150	0	surgery	fifty	a mentor	is	you	XorY	s	Donate	1545	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	45	1	680	0	k	W	150	0	medicalTreatment	fifty	an elderly person	is	you	XorY	l	Keep	1653	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	46	1	680	0	k	W	150	0	hearingAids	fifty	an astronaut	is	you	XorY	l	Keep	976	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	47	1	680	0	k	W	150	0	paralysis	fifty	a teacher	is	you	XorY	s	Donate	1384	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	48	1	680	0	k	W	150	0	bucketList	fifty	a rapist	is	you	XorY	l	Keep	1213	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	49	1	680	0	k	W	150	0	legalFees	fifty	a convict	is	you	XorY	l	Keep	797	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	50	1	680	0	k	W	150	0	serviceDog	fifty	a rapist	is	you	XorY	l	Keep	1223	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	51	1	680	0	k	W	150	0	surgery	fifty	a celebrity	is	you	XorY	l	Keep	1835	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	52	1	680	0	k	W	150	0	surgery	fifty	a thief	is	you	XorY	l	Keep	2031	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	53	1	680	0	k	W	150	0	serviceDog	fifty	your mother	is	you	XorY	s	Donate	1554	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	54	1	680	0	k	W	150	0	physicalTherapy	fifty	an Olympian	is	you	XorY	l	Keep	1408	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	55	1	680	0	k	W	150	0	bucketList	fifty	a nun	is	you	XorY	l	Keep	1000	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	56	1	680	0	k	W	150	0	medicalTreatment	fifty	a mentor	is	you	XorY	s	Donate	1555	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	57	1	680	0	k	W	150	0	medicalTreatment	fifty	a convict	is	you	XorY	l	Keep	5209	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	58	1	680	0	k	W	150	0	medicalTreatment	fifty	your sibling	is	you	XorY	s	Donate	824	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	59	1	680	0	k	W	150	0	bucketList	fifty	a gang member	is	you	XorY	l	Keep	1692	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	60	1	680	0	k	W	150	0	medicalTreatment	fifty	your grandfather	is	you	XorY	s	Donate	2012	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	61	1	680	0	k	W	150	0	paralysis	fifty	a soldier	is	you	XorY	l	Keep	1767	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	62	1	680	0	k	W	150	0	medicalTreatment	fifty	a judge	is	you	XorY	l	Keep	1854	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	63	1	680	0	k	W	150	0	physicalTherapy	fifty	your grandfather	is	you	XorY	s	Donate	2569	0	0	0	0	N/A	-1	visible
charityYou2	95	you	1	64	1	680	0	k	W	150	0	medicalTreatment	fifty	an addict	is	you	XorY	l	Keep	1764	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	0	0	680	0	k	W	300	0	serviceDog	onehundred	your grandfather	is	you	XorY	s	Donate	684	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	1	0	680	0	k	W	300	0	legalFees	onehundred	a celebrity	is	you	XorY	l	Keep	1613	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	2	0	680	0	k	W	300	0	paralysis	onehundred	your sibling	is	you	XorY	s	Donate	1543	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	3	0	680	0	k	W	300	0	burntHouse	onehundred	a father	is	you	XorY	s	Donate	1423	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	0	1	680	0	k	W	150	0	serviceDog	onehundred	a gang member	is	you	XorY	l	Keep	2576	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	1	1	680	0	k	W	150	0	physicalTherapy	onehundred	a celebrity	is	you	XorY	l	Keep	742	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	2	1	680	0	k	W	150	0	paralysis	onehundred	your mother	is	you	XorY	s	Donate	932	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	3	1	680	0	k	W	150	0	legalFees	onehundred	your cousin	is	you	XorY	s	Donate	1079	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	4	1	680	0	k	W	150	0	hearingAids	onehundred	an assassin	is	you	XorY	l	Keep	2409	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	5	1	680	0	k	W	150	0	serviceDog	onehundred	your sibling	is	you	XorY	s	Donate	1439	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	6	1	680	0	k	W	150	0	paralysis	onehundred	a gang member	is	you	XorY	l	Keep	1817	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	7	1	680	0	k	W	150	0	bucketList	onehundred	a thief	is	you	XorY	l	Keep	4095	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	8	1	680	0	k	W	150	0	medicalTreatment	onehundred	a nun	is	you	XorY	l	Keep	1459	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	9	1	680	0	k	W	150	0	medicalTreatment	onehundred	an adult	is	you	XorY	l	Keep	2186	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	10	1	680	0	k	W	150	0	medicalTreatment	onehundred	an astronaut	is	you	XorY	l	Keep	1550	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	11	1	680	0	k	W	150	0	physicalTherapy	onehundred	a terrorist	is	you	XorY	l	Keep	2327	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	12	1	680	0	k	W	150	0	serviceDog	onehundred	your sibling	is	you	XorY	s	Donate	1528	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	13	1	680	0	k	W	150	0	paralysis	onehundred	a rapist	is	you	XorY	l	Keep	2632	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	14	1	680	0	k	W	150	0	physicalTherapy	onehundred	a judge	is	you	XorY	l	Keep	1745	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	15	1	680	0	k	W	150	0	medicalTreatment	onehundred	an addict	is	you	XorY	l	Keep	1910	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	16	1	680	0	k	W	150	0	burntHouse	onehundred	a soldier	is	you	XorY	l	Keep	1649	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	17	1	680	0	k	W	150	0	physicalTherapy	onehundred	a mother	is	you	XorY	s	Donate	3355	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	18	1	680	0	k	W	150	0	paralysis	onehundred	a judge	is	you	XorY	l	Keep	2000	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	19	1	680	0	k	W	150	0	burntHouse	onehundred	an addict	is	you	XorY	l	Keep	1704	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	20	1	680	0	k	W	150	0	medicalTreatment	onehundred	an adult	is	you	XorY	l	Keep	1935	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	21	1	680	0	k	W	150	0	physicalTherapy	onehundred	a mother	is	you	XorY	s	Donate	1436	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	22	1	680	0	k	W	150	0	paralysis	onehundred	a mother	is	you	XorY	s	Donate	1393	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	23	1	680	0	k	W	150	0	paralysis	onehundred	a pedophile	is	you	XorY	l	Keep	1949	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	24	1	680	0	k	W	150	0	physicalTherapy	onehundred	a rapist	is	you	XorY	l	Keep	1536	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	25	1	680	0	k	W	150	0	bucketList	onehundred	a mother	is	you	XorY	s	Donate	3133	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	26	1	680	0	k	W	150	0	medicalTreatment	onehundred	an assassin	is	you	XorY	l	Keep	1851	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	27	1	680	0	k	W	150	0	serviceDog	onehundred	your cousin	is	you	XorY	s	Donate	1341	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	28	1	680	0	k	W	150	0	serviceDog	onehundred	an addict	is	you	XorY	l	Keep	1706	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	29	1	680	0	k	W	150	0	surgery	onehundred	a rapist	is	you	XorY	l	Keep	2734	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	30	1	680	0	k	W	150	0	surgery	onehundred	a rapist	is	you	XorY	l	Keep	2854	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	31	1	680	0	k	W	150	0	burntHouse	onehundred	your mother	is	you	XorY	s	Donate	1805	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	32	1	680	0	k	W	150	0	burntHouse	onehundred	a father	is	you	XorY	s	Donate	3635	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	33	1	680	0	k	W	150	0	serviceDog	onehundred	a gang member	is	you	XorY	l	Keep	2812	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	34	1	680	0	k	W	150	0	burntHouse	onehundred	an adult	is	you	XorY	l	Keep	2387	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	35	1	680	0	k	W	150	0	medicalTreatment	onehundred	a nun	is	you	XorY	l	Keep	1638	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	36	1	680	0	k	W	150	0	paralysis	onehundred	your mother	is	you	XorY	s	Donate	2195	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	37	1	680	0	k	W	150	0	paralysis	onehundred	a congressman	is	you	XorY	l	Keep	2520	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	38	1	680	0	k	W	150	0	burntHouse	onehundred	a thief	is	you	XorY	l	Keep	1719	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	39	1	680	0	k	W	150	0	medicalTreatment	onehundred	your sibling	is	you	XorY	s	Donate	1942	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	40	1	680	0	k	W	150	0	paralysis	onehundred	your cousin	is	you	XorY	s	Donate	2086	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	41	1	680	0	k	W	150	0	surgery	onehundred	an Olympian	is	you	XorY	l	Keep	1622	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	42	1	680	0	k	W	150	0	burntHouse	onehundred	your sibling	is	you	XorY	s	Donate	1996	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	43	1	680	0	k	W	150	0	hearingAids	onehundred	a father	is	you	XorY	s	Donate	1277	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	44	1	680	0	k	W	150	0	legalFees	onehundred	a soldier	is	you	XorY	l	Keep	1680	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	45	1	680	0	k	W	150	0	serviceDog	onehundred	a thief	is	you	XorY	l	Keep	2005	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	46	1	680	0	k	W	150	0	burntHouse	onehundred	an addict	is	you	XorY	l	Keep	4059	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	47	1	680	0	k	W	150	0	burntHouse	onehundred	a celebrity	is	you	XorY	l	Keep	3005	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	48	1	680	0	k	W	150	0	paralysis	onehundred	a soldier	is	you	XorY	l	Keep	1416	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	49	1	680	0	k	W	150	0	hearingAids	onehundred	a teacher	is	you	XorY	s	Donate	1264	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	50	1	680	0	k	W	150	0	surgery	onehundred	your cousin	is	you	XorY	s	Donate	1177	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	51	-1	680	0	k	W	150	0	medicalTreatment	onehundred	a thief	is	you	XorY	N/A	N/A	42	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	52	1	680	0	k	W	150	0	legalFees	onehundred	your grandfather	is	you	XorY	s	Donate	1515	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	53	1	680	0	k	W	150	0	hearingAids	onehundred	a convict	is	you	XorY	l	Keep	1709	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	54	1	680	0	k	W	150	0	surgery	onehundred	a mentor	is	you	XorY	s	Donate	1236	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	55	1	680	0	k	W	150	0	serviceDog	onehundred	a pedophile	is	you	XorY	l	Keep	1517	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	56	1	680	0	k	W	150	0	hearingAids	onehundred	an elderly person	is	you	XorY	l	Keep	2435	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	57	1	680	0	k	W	150	0	medicalTreatment	onehundred	a teacher	is	you	XorY	s	Donate	1751	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	58	1	680	0	k	W	150	0	hearingAids	onehundred	a father	is	you	XorY	s	Donate	1821	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	59	1	680	0	k	W	150	0	paralysis	onehundred	an assassin	is	you	XorY	l	Keep	1625	0	0	0	0	N/A	-1	visible
charityYou2	95	you	2	60	1	680	0	k	W	150	0	medicalTreatment	onehundred	your grandfather	is	you	XorY	s	Donate	2243	0	0	0	0	N/A	-1	visible
charityYou2	95	you	3	0	0	680	0	k	W	300	0	burntHouse	ten	an elderly person	is	you	XorY	s	Donate	3340	0	0	0	0	N/A	-1	visible
charityYou2	95	you	3	1	0	680	0	k	W	300	0	physicalTherapy	ten	a convict	is	you	XorY	l	Keep	8156	0	0	0	0	N/A	-1	visible
charityYou2	95	you	3	2	0	680	0	k	W	300	0	bucketList	ten	a pedophile	is	you	XorY	l	Keep	2279	0	0	0	0	N/A	-1	visible
