exp	sn	cond	sess	trial	trial_type	dispSize	minProbeTime	respOrder	fixedOrWord	probeBlankTime	screenAdvanceTime	title	typeOfScen	Item1	Item2	Group1	Group2	questionKey	keybResp	keyDef	keybRT	moral_acceptabilityResp	moral_acceptabilityRT	moral_inacceptabilityResp	moral_inacceptabilityRT	rtBeep	rtDeadline	hide_question
charityElaborateInOutGroup	19	ingroup	1	1	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	a terrorist	an addict	Lewis University alumnus	Bethel College alumnus	XorY	k	Right Item	2358	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	2	1	680	0	k	W	150	0	counseling	simpleChoice	a congressman	an addict	Marist College alumnus	Emerson College alumnus	XorY	d	Left Item	4342	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	3	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a soldier	an assassin	Elmhurst College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	2293	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	4	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a rapist	a teacher	Milligan College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1712	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	5	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a congressman	a thief	UNC  Wilmington alumnus	Lewis University alumnus	XorY	d	Left Item	1773	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	6	1	680	0	k	W	150	0	legalFees	simpleChoice	a mentor	a convict	Bethel College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	2460	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	7	1	680	0	k	W	150	0	hearingAids	simpleChoice	a gang member	a teacher	Marist College alumnus	Emerson College alumnus	XorY	k	Right Item	1404	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	8	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	a father	an assassin	Milligan College alumnus	Marist College alumnus	XorY	d	Left Item	1115	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	9	1	680	0	k	W	150	0	serviceDog	simpleChoice	an astronaut	an addict	UNC  Wilmington alumnus	CSU Long Beach alumnus	XorY	d	Left Item	2474	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	10	1	680	0	k	W	150	0	serviceDog	simpleChoice	a soldier	a thief	UNC  Wilmington alumnus	Bethel College alumnus	XorY	d	Left Item	2449	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	11	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	a judge	a congressman	UNC  Wilmington alumnus	Lewis University alumnus	XorY	k	Right Item	7289	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	12	1	680	0	k	W	150	0	paralysis	simpleChoice	an adult	a soldier	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	5571	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	13	1	680	0	k	W	150	0	serviceDog	simpleChoice	a judge	a rapist	Elmhurst College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	1961	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	14	1	680	0	k	W	150	0	counseling	simpleChoice	an astronaut	an addict	Ithaca College alumnus	Elmhurst College alumnus	XorY	d	Left Item	1578	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	15	1	680	0	k	W	150	0	paralysis	simpleChoice	an elderly person	an astronaut	UNC  Wilmington alumnus	Bethel College alumnus	XorY	k	Right Item	1926	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	16	1	680	0	k	W	150	0	burntHouse	simpleChoice	an astronaut	a terrorist	Simmons College alumnus	Regis University alumnus	XorY	d	Left Item	1607	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	17	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	an addict	an Olympian	Elmhurst College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	2079	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	18	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	a thief	a rapist	Bethel College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	1965	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	19	1	680	0	k	W	150	0	bucketList	simpleChoice	a rapist	a nun	Ursuline College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	3599	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	20	1	680	0	k	W	150	0	counseling	simpleChoice	a pedophile	an elderly person	UNC  Wilmington alumnus	Emerson College alumnus	XorY	d	Left Item	10342	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	21	1	680	0	k	W	150	0	legalFees	simpleChoice	a gang member	an Olympian	Walsh University alumnus	Regis University alumnus	XorY	k	Right Item	1378	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	22	1	680	0	k	W	150	0	paralysis	simpleChoice	a terrorist	an adult	Ithaca College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1263	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	23	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a judge	an elderly person	Lewis University alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	4286	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	24	1	680	0	k	W	150	0	burntHouse	simpleChoice	a celebrity	a gang member	UNC  Wilmington alumnus	Elmhurst College alumnus	XorY	d	Left Item	2934	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	25	1	680	0	k	W	150	0	bucketList	simpleChoice	a mother	an astronaut	Milligan College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	2194	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	26	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	an astronaut	a mother	Marist College alumnus	Regis University alumnus	XorY	k	Right Item	1443	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	27	1	680	0	k	W	150	0	counseling	simpleChoice	a mother	an adult	Marist College alumnus	Ursuline College alumnus	XorY	d	Left Item	2095	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	28	1	680	0	k	W	150	0	bucketList	simpleChoice	a soldier	a convict	UNC  Wilmington alumnus	Ursuline College alumnus	XorY	d	Left Item	1888	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	29	1	680	0	k	W	150	0	hearingAids	simpleChoice	a rapist	a celebrity	Ursuline College alumnus	Walsh University alumnus	XorY	k	Right Item	1272	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	30	1	680	0	k	W	150	0	paralysis	simpleChoice	a convict	a judge	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1534	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	31	1	680	0	k	W	150	0	hearingAids	simpleChoice	a mother	a gang member	Milligan College alumnus	Walsh University alumnus	XorY	d	Left Item	2542	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	32	1	680	0	k	W	150	0	burntHouse	simpleChoice	a gang member	a congressman	Emerson College alumnus	Milligan College alumnus	XorY	k	Right Item	1222	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	33	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	an addict	an elderly person	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	2038	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	34	1	680	0	k	W	150	0	hearingAids	simpleChoice	an addict	a thief	Ursuline College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	10262	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	35	1	680	0	k	W	150	0	serviceDog	simpleChoice	a rapist	an addict	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1695	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	36	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	a father	a nun	Simmons College alumnus	Marist College alumnus	XorY	d	Left Item	2788	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	37	1	680	0	k	W	150	0	bucketList	simpleChoice	a gang member	a soldier	UNC  Wilmington alumnus	Marist College alumnus	XorY	k	Right Item	1093	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	38	1	680	0	k	W	150	0	burntHouse	simpleChoice	a mentor	a mentor	UNC  Wilmington alumnus	Ithaca College alumnus	XorY	k	Right Item	6000	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	39	1	680	0	k	W	150	0	counseling	simpleChoice	a convict	an Olympian	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	3539	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	40	1	680	0	k	W	150	0	counseling	simpleChoice	a celebrity	a pedophile	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	2522	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	41	1	680	0	k	W	150	0	bucketList	simpleChoice	an assassin	a celebrity	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1344	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	42	1	680	0	k	W	150	0	counseling	simpleChoice	an adult	an astronaut	Lewis University alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	4723	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	43	1	680	0	k	W	150	0	counseling	simpleChoice	a gang member	a gang member	Marist College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	4001	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	44	1	680	0	k	W	150	0	burntHouse	simpleChoice	a pedophile	a convict	Ursuline College alumnus	Emerson College alumnus	XorY	k	Right Item	1382	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	45	1	680	0	k	W	150	0	legalFees	simpleChoice	an assassin	a pedophile	Lewis University alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	4258	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	46	1	680	0	k	W	150	0	paralysis	simpleChoice	an elderly person	a celebrity	UNC  Wilmington alumnus	Emerson College alumnus	XorY	k	Right Item	1384	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	47	1	680	0	k	W	150	0	burntHouse	simpleChoice	a celebrity	an astronaut	Walsh University alumnus	Regis University alumnus	XorY	k	Right Item	1450	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	48	1	680	0	k	W	150	0	surgery	simpleChoice	a congressman	an elderly person	UNC  Wilmington alumnus	Ithaca College alumnus	XorY	d	Left Item	1010	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	49	1	680	0	k	W	150	0	hearingAids	simpleChoice	a terrorist	an Olympian	Bethel College alumnus	Bethel College alumnus	XorY	k	Right Item	110	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	50	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a judge	a teacher	Bethel College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	11	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	51	1	680	0	k	W	150	0	burntHouse	simpleChoice	an assassin	a teacher	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	3	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	52	1	680	0	k	W	150	0	hearingAids	simpleChoice	a terrorist	an adult	Milligan College alumnus	Elmhurst College alumnus	XorY	k	Right Item	136	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	53	1	680	0	k	W	150	0	burntHouse	simpleChoice	a father	a thief	UNC  Wilmington alumnus	Emerson College alumnus	XorY	d	Left Item	910	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	54	1	680	0	k	W	150	0	counseling	simpleChoice	a nun	an Olympian	Marist College alumnus	Simmons College alumnus	XorY	k	Right Item	1007	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	55	1	680	0	k	W	150	0	counseling	simpleChoice	a police officer	a pedophile	Emerson College alumnus	Regis University alumnus	XorY	d	Left Item	849	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	56	1	680	0	k	W	150	0	surgery	simpleChoice	a nun	a nun	Elmhurst College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	3465	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	57	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	an addict	a convict	UNC  Wilmington alumnus	Lewis University alumnus	XorY	k	Right Item	1782	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	58	1	680	0	k	W	150	0	legalFees	simpleChoice	a gang member	a gang member	Simmons College alumnus	Ursuline College alumnus	XorY	d	Left Item	3064	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	59	-1	680	0	k	W	150	0	paralysis	simpleChoice	a rapist	an astronaut	Bethel College alumnus	UNC  Wilmington alumnus	XorY	N/A	N/A	2216	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	60	1	680	0	k	W	150	0	counseling	simpleChoice	an Olympian	a pedophile	Marist College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	1041	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	61	1	680	0	k	W	150	0	serviceDog	simpleChoice	a terrorist	an elderly person	Bethel College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	885	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	62	1	680	0	k	W	150	0	hearingAids	simpleChoice	an adult	a terrorist	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	1444	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	63	1	680	0	k	W	150	0	burntHouse	simpleChoice	a father	a mentor	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	3106	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	64	1	680	0	k	W	150	0	serviceDog	simpleChoice	a convict	a nun	UNC  Wilmington alumnus	Walsh University alumnus	XorY	k	Right Item	4662	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	65	1	680	0	k	W	150	0	bucketList	simpleChoice	an assassin	a mentor	CSU Long Beach alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	2286	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	66	1	680	0	k	W	150	0	hearingAids	simpleChoice	a teacher	a police officer	Lewis University alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1318	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	67	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a soldier	a police officer	Ursuline College alumnus	Lewis University alumnus	XorY	k	Right Item	2041	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	68	1	680	0	k	W	150	0	hearingAids	simpleChoice	a father	a judge	Marist College alumnus	Elmhurst College alumnus	XorY	d	Left Item	3009	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	69	1	680	0	k	W	150	0	legalFees	simpleChoice	a nun	a police officer	Emerson College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	4452	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	70	1	680	0	k	W	150	0	counseling	simpleChoice	a soldier	a congressman	Walsh University alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	5760	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	71	1	680	0	k	W	150	0	counseling	simpleChoice	an adult	an Olympian	UNC  Wilmington alumnus	Regis University alumnus	XorY	k	Right Item	1298	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	72	1	680	0	k	W	150	0	serviceDog	simpleChoice	a pedophile	a terrorist	UNC  Wilmington alumnus	Marist College alumnus	XorY	k	Right Item	6612	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	73	1	680	0	k	W	150	0	hearingAids	simpleChoice	a convict	a mother	CSU Long Beach alumnus	Emerson College alumnus	XorY	k	Right Item	3217	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	74	1	680	0	k	W	150	0	legalFees	simpleChoice	a judge	a nun	Simmons College alumnus	Emerson College alumnus	XorY	d	Left Item	5449	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	75	1	680	0	k	W	150	0	surgery	simpleChoice	a teacher	a gang member	Regis University alumnus	CSU Long Beach alumnus	XorY	d	Left Item	2314	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	76	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a nun	a convict	Bethel College alumnus	Lewis University alumnus	XorY	d	Left Item	5140	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	77	1	680	0	k	W	150	0	serviceDog	simpleChoice	an addict	an astronaut	Regis University alumnus	Elmhurst College alumnus	XorY	k	Right Item	1022	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	78	1	680	0	k	W	150	0	hearingAids	simpleChoice	a father	an addict	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	1778	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	79	1	680	0	k	W	150	0	paralysis	simpleChoice	a judge	an elderly person	Elmhurst College alumnus	Ursuline College alumnus	XorY	d	Left Item	1456	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	80	1	680	0	k	W	150	0	surgery	simpleChoice	a convict	a father	Milligan College alumnus	Ithaca College alumnus	XorY	k	Right Item	3402	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	81	1	680	0	k	W	150	0	legalFees	simpleChoice	an Olympian	a soldier	UNC  Wilmington alumnus	Regis University alumnus	XorY	d	Left Item	10017	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	82	1	680	0	k	W	150	0	hearingAids	simpleChoice	a nun	a pedophile	UNC  Wilmington alumnus	CSU Long Beach alumnus	XorY	d	Left Item	1540	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	83	1	680	0	k	W	150	0	paralysis	simpleChoice	a rapist	a father	UNC  Wilmington alumnus	Ursuline College alumnus	XorY	k	Right Item	1817	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	84	1	680	0	k	W	150	0	paralysis	simpleChoice	an astronaut	a gang member	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	1444	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	85	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	a celebrity	a mother	Emerson College alumnus	Ursuline College alumnus	XorY	k	Right Item	1657	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	86	1	680	0	k	W	150	0	counseling	simpleChoice	a convict	a rapist	Milligan College alumnus	Milligan College alumnus	XorY	d	Left Item	3693	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	87	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a nun	a rapist	UNC  Wilmington alumnus	Lewis University alumnus	XorY	d	Left Item	1976	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	88	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	a gang member	a judge	CSU Long Beach alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1506	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	89	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a nun	a rapist	Elmhurst College alumnus	Elmhurst College alumnus	XorY	d	Left Item	1286	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	90	1	680	0	k	W	150	0	legalFees	simpleChoice	an Olympian	an elderly person	Elmhurst College alumnus	Ithaca College alumnus	XorY	d	Left Item	1616	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	91	1	680	0	k	W	150	0	physicalTherapy	simpleChoice	a father	a judge	UNC  Wilmington alumnus	Ursuline College alumnus	XorY	d	Left Item	834	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	92	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	an elderly person	a gang member	UNC  Wilmington alumnus	Bethel College alumnus	XorY	d	Left Item	4440	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	93	1	680	0	k	W	150	0	hearingAids	simpleChoice	a congressman	a nun	Elmhurst College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	3886	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	94	1	680	0	k	W	150	0	surgery	simpleChoice	an addict	an Olympian	UNC  Wilmington alumnus	Milligan College alumnus	XorY	k	Right Item	3099	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	95	1	680	0	k	W	150	0	bucketList	simpleChoice	an astronaut	an adult	Marist College alumnus	Ithaca College alumnus	XorY	d	Left Item	1858	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	96	1	680	0	k	W	150	0	paralysis	simpleChoice	a teacher	a police officer	Lewis University alumnus	Elmhurst College alumnus	XorY	d	Left Item	1546	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	97	1	680	0	k	W	150	0	hearingAids	simpleChoice	a nun	an elderly person	Emerson College alumnus	Emerson College alumnus	XorY	k	Right Item	2104	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	98	1	680	0	k	W	150	0	hearingAids	simpleChoice	a nun	a judge	UNC  Wilmington alumnus	Regis University alumnus	XorY	k	Right Item	2623	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	99	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	a judge	a mother	Ursuline College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	1270	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	100	1	680	0	k	W	150	0	serviceDog	simpleChoice	a convict	a father	Simmons College alumnus	Bethel College alumnus	XorY	k	Right Item	10014	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	101	1	680	0	k	W	150	0	paralysis	simpleChoice	a rapist	an addict	UNC  Wilmington alumnus	Walsh University alumnus	XorY	k	Right Item	1406	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	102	1	680	0	k	W	150	0	surgery	simpleChoice	a soldier	a nun	Regis University alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	1506	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	103	1	680	0	k	W	150	0	legalFees	simpleChoice	an assassin	a father	Milligan College alumnus	Bethel College alumnus	XorY	k	Right Item	2076	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	104	1	680	0	k	W	150	0	burntHouse	simpleChoice	a teacher	a convict	Ithaca College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	3071	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	105	1	680	0	k	W	150	0	serviceDog	simpleChoice	an Olympian	an Olympian	UNC  Wilmington alumnus	Emerson College alumnus	XorY	d	Left Item	47	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	106	1	680	0	k	W	150	0	paralysis	simpleChoice	a teacher	a convict	UNC  Wilmington alumnus	Ursuline College alumnus	XorY	d	Left Item	9	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	107	1	680	0	k	W	150	0	legalFees	simpleChoice	a nun	a thief	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	1743	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	108	1	680	0	k	W	150	0	legalFees	simpleChoice	a mentor	a thief	Ursuline College alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	940	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	109	1	680	0	k	W	150	0	bucketList	simpleChoice	a thief	a gang member	Bethel College alumnus	Emerson College alumnus	XorY	d	Left Item	1708	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	110	1	680	0	k	W	150	0	serviceDog	simpleChoice	a thief	a convict	Ursuline College alumnus	Marist College alumnus	XorY	k	Right Item	140	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	111	1	680	0	k	W	150	0	surgery	simpleChoice	a police officer	an adult	Ithaca College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	124	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	112	1	680	0	k	W	150	0	bucketList	simpleChoice	a gang member	a pedophile	Ithaca College alumnus	Ursuline College alumnus	XorY	d	Left Item	195	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	113	1	680	0	k	W	150	0	burntHouse	simpleChoice	an Olympian	a mentor	CSU Long Beach alumnus	CSU Long Beach alumnus	XorY	k	Right Item	27	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	114	1	680	0	k	W	150	0	surgery	simpleChoice	a rapist	an assassin	Elmhurst College alumnus	UNC  Wilmington alumnus	XorY	k	Right Item	30	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	115	1	680	0	k	W	150	0	paralysis	simpleChoice	a mentor	an Olympian	Ithaca College alumnus	Regis University alumnus	XorY	d	Left Item	91	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	116	1	680	0	k	W	150	0	counseling	simpleChoice	a father	a convict	UNC  Wilmington alumnus	Bethel College alumnus	XorY	d	Left Item	35	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	117	1	680	0	k	W	150	0	legalFees	simpleChoice	a gang member	a judge	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	99	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	118	1	680	0	k	W	150	0	medicalTreatment	simpleChoice	an adult	an adult	Regis University alumnus	Ithaca College alumnus	XorY	k	Right Item	35	0	0	0	0	N/A	-1	visible
charityElaborateInOutGroup	19	ingroup	1	119	1	680	0	k	W	150	0	serviceDog	simpleChoice	a judge	a father	UNC  Wilmington alumnus	UNC  Wilmington alumnus	XorY	d	Left Item	64	0	0	0	0	N/A	-1	visible
