IA1	IB1	averageP	sdp	overlap	direction
a judge	an addict	0.703038461538462	0.0388128225185672	0.593923076923077	1
a judge	an adult	0.434831932773109	0.0422608595060235	0.869663865546218	-1
a judge	an assassin	0.876153225806452	0.0283113627016414	0.247693548387097	1
a judge	an astronaut	0.460483870967742	0.042928181663263	0.920967741935484	-1
a judge	an elderly person	0.363935897435897	0.0430090288293073	0.727871794871795	-1
a judge	an olympian	0.501	0.0446593101154506	0.998	1
a mentor	a mother	0.295975609756098	0.0275578150866277	0.591951219512195	-1
a mentor	a nun	0.59782	0.0419068942751403	0.80436	1
a mentor	a pedophile	0.965047619047619	0.0157018513378845	0.0699047619047619	1
a mentor	a police officer	0.498351145038168	0.0437469765113986	0.996702290076336	-1
a mentor	a rapist	0.954589147286822	0.0178743160867636	0.0908217054263565	1
a mentor	a soldier	0.394768292682927	0.0425642696151299	0.789536585365854	-1
a mentor	a teacher	0.488878048780488	0.0299370414899347	0.977756097560976	-1
a mentor	a terrorist	0.960352459016393	0.0163594204632685	0.0792950819672131	1
a mentor	a thief	0.889643442622951	0.0275343985491527	0.220713114754098	1
a mentor	an addict	0.770483333333333	0.0366520620351599	0.459033333333333	1
a mentor	an adult	0.516272727272727	0.0445419942127882	0.967454545454546	1
a mentor	an assassin	0.911748031496063	0.0239452741424966	0.176503937007874	1
a mentor	an astronaut	0.55290873015873	0.0425323876544736	0.89418253968254	1
a mentor	an elderly person	0.439920833333333	0.0440507934035565	0.879841666666667	-1
a mentor	an olympian	0.584897435897436	0.0440909865399106	0.830205128205128	1
a mother	a nun	0.77189837398374	0.0265727332440291	0.45620325203252	1
a mother	a pedophile	0.976674089068826	0.00967609627649961	0.0466518218623482	1
a mother	a police officer	0.690904761904762	0.028146964743329	0.618190476190476	1
a mother	a rapist	0.970038	0.0103945467723515	0.0599240000000001	1
a mother	a soldier	0.601137295081967	0.0301794855947918	0.797725409836066	1
a mother	a teacher	0.695286103542234	0.0235468349366754	0.609427792915531	1
a mother	a terrorist	0.978148148148148	0.00886737512639762	0.0437037037037038	1
a mother	a thief	0.944625514403292	0.013986391556072	0.110748971193416	1
a mother	an addict	0.880807053941909	0.019885377113363	0.238385892116183	1
a mother	an adult	0.706698347107438	0.027931943502634	0.586603305785124	1
a mother	an assassin	0.948770161290323	0.0134961295840683	0.102459677419355	1
a mother	an astronaut	0.744135627530364	0.0278082032095273	0.511728744939271	1
a mother	an elderly person	0.63441908713693	0.0294574758384627	0.731161825726141	1
a mother	an olympian	0.769243697478992	0.0251376386929752	0.461512605042017	1
a nun	a pedophile	0.94946062992126	0.0188604376229214	0.10107874015748	1
a nun	a police officer	0.404087121212121	0.041264003319131	0.808174242424242	-1
a nun	a rapist	0.933593023255814	0.0206482915116864	0.132813953488372	1
a nun	a soldier	0.308895161290323	0.0416834134020061	0.617790322580645	-1
a nun	a teacher	0.389686234817814	0.0300168954029765	0.779372469635628	-1
a nun	a terrorist	0.935004098360656	0.0209454852869902	0.129991803278688	1
a nun	a thief	0.842186991869919	0.0319327052898709	0.315626016260163	1
a nun	an addict	0.6948125	0.041340686597353	0.610375	1
a nun	an adult	0.422135245901639	0.0427920705001026	0.844270491803279	-1
a nun	an assassin	0.872834645669291	0.028078033248899	0.254330708661417	1
a nun	an astronaut	0.443023622047244	0.043270207993225	0.886047244094488	-1
a nun	an elderly person	0.347395833333333	0.0422852758649112	0.694791666666667	-1
a nun	an olympian	0.481880341880342	0.0462695656039323	0.963760683760684	-1
a pedophile	a police officer	0.047	0.0180470867658726	0.094	-1
a pedophile	a rapist	0.485915384615385	0.0356411328316191	0.971830769230769	-1
a pedophile	a soldier	0.031744	0.0155140952411396	0.063488	-1
a pedophile	a teacher	0.037125	0.0115989117000102	0.07425	-1
a pedophile	a terrorist	0.447727642276423	0.0377645174064567	0.895455284552846	-1
a pedophile	a thief	0.297322580645161	0.0352578857665523	0.594645161290323	-1
a pedophile	an addict	0.15098347107438	0.0301176113866207	0.30196694214876	-1
a pedophile	an adult	0.0393943089430894	0.0172001772453226	0.0787886178861789	-1
a pedophile	an assassin	0.35645703125	0.0368183139075628	0.7129140625	-1
a pedophile	an astronaut	0.0454765625	0.0176284878366701	0.090953125	-1
a pedophile	an elderly person	0.0386942148760331	0.0167188846207552	0.0773884297520662	-1
a pedophile	an olympian	0.0459279661016949	0.0186249899499458	0.0918559322033898	-1
a police officer	a rapist	0.942292592592593	0.0200015786769275	0.115414814814815	1
a police officer	a soldier	0.402773076923077	0.0417230297392088	0.805546153846154	-1
a police officer	a teacher	0.493867588932806	0.0310200363062096	0.987735177865613	-1
a police officer	a terrorist	0.94338671875	0.0205223358367635	0.1132265625	1
a police officer	a thief	0.871906976744186	0.028240572548127	0.256186046511628	1
a police officer	an addict	0.758376984126984	0.0376655604080243	0.483246031746032	1
a police officer	an adult	0.51894140625	0.044437196902434	0.9621171875	1
a police officer	an assassin	0.893507518796993	0.026848284411785	0.212984962406015	1
a police officer	an astronaut	0.550161654135338	0.04248537241933	0.899676691729323	1
a police officer	an elderly person	0.441174603174603	0.044020097236338	0.882349206349206	-1
a police officer	an olympian	0.583369918699187	0.0420673795181684	0.833260162601626	1
a rapist	a soldier	0.0390866141732283	0.0170966232493728	0.0781732283464567	-1
a rapist	a teacher	0.047214	0.0130778145434638	0.094428	-1
a rapist	a terrorist	0.464003968253968	0.0390676334135411	0.928007936507936	-1
a rapist	a thief	0.319571428571429	0.0377483932391428	0.639142857142857	-1
a rapist	an addict	0.170766129032258	0.0312929537594387	0.341532258064516	-1
a rapist	an adult	0.050872	0.019218974608053	0.101744	-1
a rapist	an assassin	0.376519083969466	0.0367644391462214	0.753038167938931	-1
a rapist	an astronaut	0.0574269230769231	0.019607928156392	0.114853846153846	-1
a rapist	an elderly person	0.0482258064516129	0.0176655216583874	0.0964516129032258	-1
a rapist	an olympian	0.059896694214876	0.0206690042924156	0.119793388429752	-1
a soldier	a teacher	0.594814285714286	0.0298505412974152	0.810371428571429	1
a soldier	a terrorist	0.966966666666667	0.0160823152277683	0.0660666666666667	1
a soldier	a thief	0.914880165289256	0.0236213599854652	0.170239669421488	1
a soldier	an addict	0.824042372881356	0.034794496815326	0.351915254237288	1
a soldier	an adult	0.613325	0.0426279657373813	0.77335	1
a soldier	an assassin	0.928784	0.0223752988359485	0.142432	1
a soldier	an astronaut	0.654556	0.0415574046576766	0.690888	1
a soldier	an elderly person	0.538203389830509	0.0445302870268502	0.923593220338983	1
a soldier	an olympian	0.68304347826087	0.0424743746687976	0.633913043478261	1
a teacher	a terrorist	0.956987654320988	0.0127603944038782	0.0860246913580247	1
a teacher	a thief	0.889786885245902	0.0190670610335013	0.220426229508197	1
a teacher	an addict	0.774126556016598	0.0268976374572695	0.451746887966805	1
a teacher	an adult	0.523897119341564	0.0303180843002207	0.952205761316872	1
a teacher	an assassin	0.91070564516129	0.0181737180255683	0.178588709677419	1
a teacher	an astronaut	0.562221774193548	0.0308279750300841	0.875556451612903	1
a teacher	an elderly person	0.44996265560166	0.0314129621615628	0.89992531120332	-1
a teacher	an olympian	0.597214285714286	0.030927598454462	0.805571428571429	1
a terrorist	a thief	0.348201680672269	0.0404738559235265	0.696403361344538	-1
a terrorist	an addict	0.18692735042735	0.0341446724899859	0.373854700854701	-1
a terrorist	an adult	0.0489533898305085	0.0193380188761912	0.0979067796610169	-1
a terrorist	an assassin	0.405181451612903	0.0399278719381855	0.810362903225806	-1
a terrorist	an astronaut	0.0533170731707317	0.0196075792796909	0.106634146341463	-1
a terrorist	an elderly person	0.0442136752136752	0.0179078920324496	0.0884273504273504	-1
a terrorist	an olympian	0.058890350877193	0.0206787431113388	0.117780701754386	-1
a thief	an addict	0.317623931623932	0.0413684773170279	0.635247863247863	-1
a thief	an adult	0.125147058823529	0.0307522679952836	0.250294117647059	-1
a thief	an assassin	0.55470564516129	0.042026525929671	0.890588709677419	1
a thief	an astronaut	0.132625	0.0298544904153476	0.26525	-1
a thief	an elderly person	0.103538461538462	0.0266643883761814	0.207076923076923	-1
a thief	an olympian	0.146745614035088	0.0319053408736065	0.293491228070175	-1
an addict	an adult	0.24951724137931	0.0390802732240978	0.499034482758621	-1
an addict	an assassin	0.724172131147541	0.0379270976289314	0.551655737704918	1
an addict	an astronaut	0.25954132231405	0.0380275783906957	0.519082644628099	-1
an addict	an elderly person	0.202895652173913	0.036041133599503	0.405791304347826	-1
an addict	an olympian	0.290084821428571	0.0400919726992387	0.580169642857143	-1
an adult	an assassin	0.898357723577236	0.0252564958790136	0.203284552845528	1
an adult	an astronaut	0.536056910569106	0.0441780735364672	0.927886178861789	1
an adult	an elderly person	0.427711206896552	0.044748840679782	0.855422413793103	-1
an adult	an olympian	0.570606194690266	0.0466541092224522	0.858787610619469	1
an assassin	an astronaut	0.10252734375	0.0261639603978014	0.2050546875	-1
an assassin	an elderly person	0.0856393442622951	0.0251843995334413	0.17127868852459	-1
an assassin	an olympian	0.116747899159664	0.0286623426086149	0.233495798319328	-1
an astronaut	an elderly person	0.392727272727273	0.0446183393423852	0.785454545454546	-1
an astronaut	an olympian	0.541953389830508	0.0451299306109729	0.916093220338983	1
an elderly person	an olympian	0.640852678571429	0.0423640369192102	0.718294642857143	1
